id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2777,15776824.0,Kambinachi,707.0,France,Male,38.0,7.0,0.0,1.0,1.0,1.0,80190.36,0.0
2778,15746341.0,Tuan,817.0,France,Male,36.0,5.0,151457.88,1.0,0.0,0.0,185555.63,0.0
2779,15639576.0,Walker,712.0,Germany,Male,28.0,8.0,106344.85,1.0,0.0,1.0,166957.82,0.0
2780,15624343.0,Scott,713.0,Spain,Male,34.0,4.0,128743.55,2.0,1.0,0.0,143665.44,0.0
2781,15629002.0,Ifeajuna,697.0,France,Female,37.0,3.0,0.0,2.0,0.0,0.0,152499.8,0.0
2782,15651075.0,Estrada,670.0,Germany,Male,37.0,9.0,128743.55,1.0,1.0,1.0,83611.45,1.0
2783,15577078.0,Tien,697.0,Spain,Female,29.0,8.0,0.0,2.0,1.0,1.0,106024.02,0.0
2784,15603883.0,Nkemakolam,652.0,France,Female,37.0,7.0,0.0,2.0,1.0,1.0,103557.85,0.0
2785,15592707.0,Bitter,835.0,France,Female,52.0,8.0,0.0,3.0,0.0,1.0,149853.89,1.0
2786,15725478.0,Teng,679.0,France,Male,71.0,6.0,0.0,2.0,1.0,1.0,172601.62,0.0
2787,15623063.0,Okechukwu,597.0,Spain,Male,36.0,3.0,121151.05,1.0,1.0,1.0,166031.08,0.0
2788,15751167.0,Clements,605.0,Spain,Female,43.0,6.0,0.0,2.0,1.0,1.0,175750.21,0.0
2789,15592386.0,Hsueh,727.0,Spain,Male,30.0,3.0,0.0,2.0,1.0,0.0,182844.29,0.0
2790,15797710.0,Ijendu,549.0,France,Female,34.0,1.0,0.0,2.0,0.0,1.0,184524.74,0.0
2791,15655298.0,Hs?,584.0,France,Female,47.0,5.0,0.0,1.0,0.0,0.0,147075.69,1.0
2792,15794895.0,Maclean,638.0,France,Female,28.0,5.0,0.0,2.0,1.0,1.0,101371.72,0.0
2793,15746461.0,Chiazagomekpere,667.0,France,Female,33.0,8.0,0.0,2.0,1.0,1.0,66893.28,0.0
2794,15681439.0,Maclean,627.0,France,Female,30.0,9.0,121259.65,1.0,1.0,1.0,103760.53,0.0
2795,15576723.0,Ugonnatubelum,684.0,France,Male,37.0,9.0,0.0,1.0,0.0,1.0,60584.33,0.0
2796,15587978.0,Onwumelu,586.0,Spain,Male,58.0,7.0,0.0,1.0,1.0,0.0,52404.62,1.0
2797,15661629.0,Onyekachukwu,669.0,France,Female,32.0,9.0,0.0,1.0,1.0,1.0,126419.8,0.0
2798,15649420.0,Trevisani,616.0,Germany,Female,42.0,2.0,104502.11,2.0,1.0,1.0,131304.45,0.0
2799,15643908.0,H?,582.0,France,Female,42.0,7.0,0.0,1.0,1.0,0.0,162668.33,0.0
2800,15722532.0,Folliero,699.0,France,Male,34.0,6.0,0.0,2.0,1.0,1.0,157862.82,0.0
2801,15648032.0,Shih,681.0,Germany,Female,55.0,1.0,135814.7,1.0,0.0,1.0,169915.02,1.0
2802,15684419.0,Toscani,652.0,France,Female,31.0,5.0,0.0,2.0,0.0,1.0,130752.01,0.0
2803,15679283.0,Brown,694.0,France,Male,28.0,10.0,0.0,2.0,1.0,0.0,171657.57,0.0
2804,15572022.0,Chukwuemeka,622.0,France,Female,38.0,3.0,0.0,2.0,1.0,0.0,155915.24,0.0
2805,15618893.0,Chia,597.0,Germany,Female,42.0,9.0,121898.58,1.0,1.0,1.0,53478.02,1.0
2806,15667938.0,Maclean,763.0,Spain,Male,38.0,1.0,0.0,2.0,1.0,0.0,16897.19,0.0
2807,15718369.0,Tung,547.0,France,Male,58.0,1.0,136855.24,1.0,0.0,1.0,64487.33,0.0
2808,15629018.0,Chia,663.0,France,Female,35.0,1.0,0.0,1.0,1.0,1.0,151822.66,0.0
2809,15631838.0,Clements,707.0,France,Female,44.0,7.0,0.0,2.0,0.0,0.0,67788.49,0.0
2810,15643359.0,Tien,674.0,France,Male,51.0,9.0,162923.85,1.0,1.0,1.0,51454.06,1.0
2811,15690695.0,Gadsdon,629.0,France,Male,34.0,1.0,0.0,2.0,0.0,1.0,116548.02,0.0
2812,15695097.0,Chinedum,559.0,Spain,Female,29.0,1.0,0.0,2.0,1.0,1.0,177938.52,0.0
2813,15701392.0,Nwachinemelu,449.0,Spain,Male,42.0,5.0,0.0,2.0,1.0,1.0,150836.52,0.0
2814,15636592.0,Hao,622.0,France,Male,42.0,3.0,0.0,2.0,0.0,0.0,94498.82,0.0
2815,15658668.0,Milanesi,643.0,France,Female,38.0,2.0,141078.37,1.0,1.0,0.0,54949.73,0.0
2816,15767954.0,Onyekachukwu,745.0,France,Female,28.0,5.0,0.0,2.0,1.0,0.0,156424.4,0.0
2817,15806447.0,Teng,529.0,Spain,Male,40.0,4.0,0.0,2.0,1.0,0.0,94767.77,0.0
2818,15656029.0,Hs?,748.0,France,Female,26.0,7.0,0.0,2.0,1.0,1.0,126761.2,0.0
2819,15707962.0,Liao,687.0,France,Male,40.0,3.0,0.0,2.0,1.0,0.0,126469.09,0.0
2820,15745012.0,Hargreaves,707.0,Spain,Female,43.0,9.0,121161.57,1.0,1.0,0.0,74854.97,0.0
2821,15662758.0,Chukwuebuka,697.0,Spain,Female,32.0,6.0,0.0,2.0,1.0,1.0,161479.19,0.0
2822,15641366.0,H?,751.0,France,Male,33.0,8.0,0.0,2.0,1.0,0.0,172096.08,0.0
2823,15771668.0,L?,622.0,France,Male,30.0,3.0,0.0,2.0,1.0,1.0,137519.92,0.0
2824,15589428.0,Maclean,794.0,Germany,Female,33.0,2.0,143330.56,2.0,1.0,1.0,122665.62,0.0
2825,15643048.0,Cattaneo,689.0,Spain,Male,30.0,9.0,0.0,2.0,1.0,0.0,79547.39,0.0
2826,15732266.0,Nwankwo,585.0,Spain,Male,35.0,9.0,0.0,2.0,1.0,1.0,141359.11,0.0
2827,15709917.0,P'an,687.0,Spain,Male,43.0,3.0,0.0,2.0,1.0,1.0,93820.49,0.0
2828,15702377.0,Hsiao,657.0,Spain,Female,35.0,3.0,0.0,1.0,1.0,1.0,3894.34,0.0
2829,15642099.0,Chinwendu,685.0,France,Male,35.0,2.0,0.0,1.0,1.0,1.0,171430.16,0.0
2830,15707473.0,Chukwunonso,586.0,France,Male,34.0,3.0,0.0,1.0,1.0,0.0,81753.92,0.0
2831,15721377.0,Lucchese,612.0,Germany,Female,36.0,1.0,104911.45,1.0,1.0,0.0,53311.78,1.0
2832,15644833.0,Rubeo,571.0,Spain,Male,38.0,7.0,0.0,1.0,1.0,0.0,170984.97,0.0
2833,15746726.0,Chiemenam,706.0,Spain,Female,45.0,7.0,0.0,2.0,1.0,1.0,142513.5,0.0
2834,15646720.0,Dyer,678.0,France,Male,32.0,1.0,0.0,2.0,1.0,0.0,114775.53,0.0
2835,15732448.0,L?,661.0,France,Male,22.0,8.0,0.0,2.0,1.0,1.0,181461.46,0.0
2836,15632793.0,Chukwudi,684.0,France,Female,32.0,4.0,0.0,2.0,1.0,0.0,143635.33,0.0
2837,15584897.0,Hsieh,659.0,Spain,Male,53.0,3.0,0.0,2.0,1.0,0.0,179797.79,1.0
2838,15672821.0,Zetticci,581.0,Spain,Male,38.0,3.0,0.0,2.0,1.0,1.0,184843.77,0.0
2839,15632439.0,Shao,581.0,Germany,Female,38.0,10.0,105525.34,1.0,1.0,0.0,157937.32,1.0
2840,15591279.0,Hs?eh,602.0,France,Male,36.0,10.0,0.0,2.0,1.0,0.0,158750.14,0.0
2841,15677922.0,Yermakova,554.0,France,Male,27.0,1.0,121542.57,1.0,1.0,1.0,153343.48,0.0
2842,15576124.0,Nkemakolam,674.0,France,Male,36.0,3.0,126495.57,1.0,1.0,0.0,100130.95,0.0
2843,15669994.0,Yeh,609.0,France,Female,49.0,7.0,0.0,1.0,0.0,0.0,160976.85,1.0
2844,15656484.0,Nwebube,754.0,France,Male,24.0,4.0,0.0,2.0,1.0,0.0,152835.3,0.0
2845,15703037.0,Onyeoruru,651.0,France,Male,33.0,6.0,0.0,1.0,1.0,1.0,182612.38,0.0
2846,15592761.0,Garmon,615.0,France,Male,44.0,9.0,0.0,1.0,1.0,0.0,121789.3,0.0
2847,15784322.0,Okagbue,663.0,France,Male,33.0,1.0,120599.21,1.0,1.0,1.0,94862.93,0.0
2848,15592461.0,Ch'iu,718.0,France,Female,45.0,7.0,0.0,2.0,1.0,1.0,88659.07,0.0
2849,15575581.0,Iweobiegbunam,545.0,France,Male,21.0,2.0,129837.72,2.0,1.0,1.0,143938.27,0.0
2850,15782311.0,Hsing,581.0,France,Male,41.0,7.0,0.0,2.0,1.0,0.0,65720.92,0.0
2851,15572361.0,Fanucci,681.0,Germany,Female,36.0,2.0,99899.72,2.0,0.0,0.0,130784.2,0.0
2852,15653572.0,Fetherstonhaugh,714.0,France,Male,46.0,2.0,83724.47,1.0,1.0,0.0,80619.09,1.0
2853,15725794.0,Pirozzi,683.0,Germany,Male,43.0,7.0,152576.25,1.0,1.0,1.0,167376.26,1.0
2854,15751549.0,T'ien,744.0,Germany,Male,37.0,3.0,126817.65,1.0,1.0,0.0,96442.86,0.0
2855,15609623.0,Chiu,746.0,Germany,Male,44.0,6.0,144581.96,2.0,0.0,1.0,92714.84,0.0
2856,15780056.0,Ch'in,663.0,France,Male,54.0,7.0,0.0,2.0,1.0,1.0,140136.1,0.0
2857,15762797.0,Ts'ai,592.0,Germany,Female,38.0,4.0,132906.88,1.0,1.0,0.0,142913.98,0.0
2858,15581893.0,Nwachinemelu,681.0,Spain,Female,36.0,3.0,129855.72,1.0,1.0,1.0,72993.67,0.0
2859,15789425.0,Martin,539.0,France,Male,56.0,8.0,0.0,3.0,1.0,0.0,108469.2,1.0
2860,15598838.0,Shih,573.0,Spain,Male,39.0,9.0,0.0,2.0,0.0,0.0,179445.24,0.0
2861,15602979.0,O'Donnell,628.0,France,Male,31.0,7.0,115021.76,1.0,1.0,0.0,105618.14,0.0
2862,15584812.0,Obijiaku,666.0,Germany,Male,48.0,1.0,94464.81,1.0,1.0,0.0,127558.26,1.0
2863,15652999.0,Eluemuno,603.0,Germany,Female,34.0,10.0,108887.74,1.0,1.0,0.0,133693.75,1.0
2864,15783816.0,Chukwukadibia,678.0,France,Female,25.0,1.0,104356.38,1.0,1.0,1.0,152740.16,0.0
2865,15683338.0,Palermo,569.0,France,Male,40.0,7.0,0.0,2.0,1.0,0.0,4441.54,0.0
2866,15782418.0,Lo Duca,744.0,France,Male,34.0,2.0,137732.23,1.0,1.0,0.0,141896.74,0.0
2867,15782591.0,Kao,752.0,France,Female,62.0,4.0,0.0,1.0,1.0,0.0,164741.5,1.0
2868,15718369.0,Toscani,597.0,Germany,Female,28.0,0.0,132351.29,1.0,1.0,0.0,171060.01,0.0
2869,15712584.0,Lucchese,738.0,France,Female,42.0,5.0,99564.22,2.0,1.0,0.0,143022.42,1.0
2870,15652400.0,Fiorentini,585.0,Spain,Female,48.0,4.0,141749.74,1.0,0.0,0.0,74077.91,1.0
2871,15731246.0,Chijindum,710.0,France,Female,35.0,5.0,0.0,1.0,1.0,0.0,176471.78,0.0
2872,15577514.0,Chukwudi,782.0,Spain,Female,69.0,9.0,83501.66,1.0,0.0,1.0,72985.61,0.0
2873,15658980.0,Mazzanti,717.0,France,Female,33.0,8.0,120911.73,1.0,1.0,1.0,163736.09,0.0
2874,15612455.0,Tung,656.0,France,Male,39.0,10.0,0.0,2.0,1.0,0.0,147794.63,0.0
2875,15584928.0,Niu,824.0,Spain,Female,30.0,8.0,0.0,1.0,0.0,0.0,179866.01,0.0
2876,15607629.0,Hargreaves,744.0,France,Male,34.0,7.0,0.0,2.0,1.0,0.0,164767.33,0.0
2877,15646513.0,Kashiwagi,633.0,Spain,Male,37.0,8.0,0.0,2.0,1.0,1.0,171345.02,0.0
2878,15746338.0,Onyemauchechukwu,714.0,France,Male,43.0,5.0,0.0,2.0,1.0,1.0,101693.73,0.0
2879,15701160.0,Chidumaga,628.0,Spain,Female,25.0,6.0,0.0,2.0,1.0,1.0,150720.39,0.0
2880,15690772.0,Yermakova,850.0,Germany,Female,47.0,8.0,114084.6,1.0,1.0,0.0,57320.92,1.0
2881,15762605.0,Y?an,635.0,Germany,Female,29.0,8.0,105563.0,3.0,1.0,0.0,80963.92,1.0
2882,15604497.0,Hsing,733.0,Germany,Female,48.0,5.0,124067.32,1.0,1.0,0.0,161241.65,1.0
2883,15641674.0,Mazzi,603.0,Germany,Male,58.0,3.0,107571.61,1.0,0.0,0.0,106977.53,1.0
2884,15721937.0,Padovano,731.0,Spain,Male,33.0,2.0,0.0,2.0,1.0,0.0,170621.43,0.0
2885,15690540.0,Iheatu,713.0,Germany,Female,41.0,5.0,106520.73,1.0,0.0,0.0,27802.0,1.0
2886,15680901.0,Chiebuka,616.0,France,Male,40.0,6.0,0.0,2.0,1.0,1.0,174969.92,0.0
2887,15691874.0,Chiang,648.0,Germany,Male,36.0,9.0,139914.4,2.0,1.0,1.0,125962.02,0.0
2888,15682473.0,Whitelegge,577.0,France,Male,32.0,8.0,0.0,2.0,1.0,0.0,79866.73,0.0
2889,15754068.0,Pagnotto,687.0,Germany,Male,50.0,6.0,108891.5,1.0,1.0,1.0,151822.66,1.0
2890,15797389.0,Tseng,757.0,Germany,Female,32.0,2.0,129490.32,1.0,1.0,1.0,56937.43,0.0
2891,15796370.0,Chin,686.0,France,Female,40.0,2.0,0.0,2.0,1.0,1.0,138881.07,0.0
2892,15792868.0,Chiawuotu,641.0,Germany,Female,29.0,8.0,114835.58,1.0,1.0,0.0,177068.24,0.0
2893,15745355.0,Nnachetam,704.0,France,Male,31.0,1.0,0.0,2.0,0.0,0.0,146891.07,0.0
2894,15619238.0,Scott,762.0,France,Male,51.0,8.0,132876.23,1.0,1.0,0.0,94862.93,0.0
2895,15697360.0,Maclean,666.0,France,Female,27.0,3.0,0.0,2.0,1.0,1.0,153662.88,0.0
2896,15631222.0,Lu,559.0,France,Male,62.0,1.0,161546.68,1.0,1.0,0.0,141827.83,1.0
2897,15689061.0,Chinedum,708.0,Germany,Female,56.0,6.0,118336.95,1.0,1.0,0.0,75884.65,1.0
2898,15610912.0,O'Sullivan,696.0,Germany,Female,49.0,7.0,142644.64,1.0,1.0,1.0,129984.2,1.0
2899,15645956.0,Onwumelu,754.0,Spain,Male,31.0,3.0,0.0,1.0,1.0,0.0,138145.62,0.0
2900,15682579.0,Trevisano,627.0,Spain,Female,43.0,3.0,0.0,2.0,0.0,0.0,111241.37,0.0
2901,15618446.0,Maclean,537.0,Spain,Male,28.0,10.0,0.0,2.0,1.0,1.0,135815.35,0.0
2902,15754713.0,Hsieh,553.0,Germany,Female,27.0,4.0,98894.39,2.0,1.0,1.0,93534.22,0.0
2903,15722404.0,Mault,645.0,Spain,Male,25.0,4.0,0.0,2.0,0.0,1.0,97938.59,0.0
2904,15584899.0,Shih,516.0,France,Male,31.0,7.0,0.0,2.0,0.0,0.0,152876.13,0.0
2905,15777784.0,Bellucci,691.0,France,Male,33.0,7.0,109493.62,1.0,1.0,1.0,96444.88,0.0
2906,15807593.0,Onwuamaeze,667.0,France,Female,36.0,1.0,111827.27,1.0,1.0,1.0,167973.63,0.0
2907,15653776.0,Lai,539.0,France,Male,44.0,3.0,0.0,2.0,0.0,0.0,167929.81,0.0
2908,15583595.0,K?,648.0,France,Female,37.0,4.0,0.0,2.0,1.0,0.0,132861.9,0.0
2909,15682472.0,Palerma,749.0,Spain,Female,40.0,2.0,0.0,2.0,1.0,0.0,48984.95,0.0
2910,15661526.0,Maclean,581.0,Spain,Female,34.0,6.0,0.0,2.0,0.0,0.0,93716.38,0.0
2911,15603859.0,Onwudiwe,646.0,Germany,Female,33.0,9.0,125877.65,1.0,0.0,0.0,67976.57,0.0
2912,15681476.0,Shih,721.0,Spain,Male,44.0,2.0,136650.89,1.0,1.0,0.0,171768.76,1.0
2913,15586914.0,Chibueze,631.0,France,Male,33.0,1.0,0.0,2.0,1.0,1.0,123850.58,0.0
2914,15645956.0,Nwabugwu,645.0,Spain,Female,38.0,7.0,0.0,2.0,1.0,0.0,149370.93,0.0
2915,15682533.0,Ch'eng,714.0,France,Female,32.0,5.0,0.0,2.0,0.0,0.0,97734.3,0.0
2916,15776936.0,Scott,682.0,France,Male,30.0,7.0,122528.18,2.0,1.0,1.0,167564.82,0.0
2917,15751167.0,Zox,705.0,France,Female,33.0,5.0,98683.47,1.0,1.0,0.0,92378.54,0.0
2918,15587553.0,Chukwukere,461.0,France,Female,59.0,9.0,0.0,1.0,1.0,0.0,148087.88,1.0
2919,15676909.0,Yobachi,706.0,France,Female,22.0,6.0,0.0,2.0,1.0,1.0,143859.66,0.0
2920,15668830.0,Hao,709.0,France,Male,55.0,4.0,135096.77,1.0,1.0,0.0,121555.51,1.0
2921,15751777.0,Onyemere,704.0,Spain,Male,33.0,1.0,0.0,2.0,1.0,0.0,132798.78,0.0
2922,15583748.0,Chiedozie,653.0,France,Female,25.0,6.0,116967.68,1.0,0.0,0.0,80552.36,0.0
2923,15643819.0,Onuchukwu,712.0,France,Male,37.0,7.0,62389.03,1.0,1.0,0.0,162960.05,0.0
2924,15656592.0,Hsieh,682.0,Spain,Female,24.0,6.0,0.0,2.0,0.0,0.0,101348.88,0.0
2925,15589428.0,L?,693.0,France,Male,55.0,2.0,92887.13,1.0,1.0,1.0,157071.15,0.0
2926,15596939.0,Ch'ang,638.0,France,Female,51.0,1.0,0.0,1.0,1.0,1.0,122964.18,1.0
2927,15673372.0,Yeh,526.0,Germany,Male,36.0,8.0,122518.5,1.0,1.0,1.0,116969.18,0.0
2928,15634310.0,Estrada,729.0,Germany,Female,21.0,4.0,98630.31,2.0,0.0,1.0,199953.33,0.0
2929,15811970.0,Folliero,714.0,France,Female,46.0,2.0,0.0,2.0,1.0,1.0,93947.53,0.0
2930,15763874.0,Hsiung,585.0,Germany,Female,41.0,5.0,134760.21,1.0,1.0,1.0,88479.02,1.0
2931,15736778.0,Y?an,619.0,France,Male,37.0,6.0,0.0,2.0,1.0,1.0,183617.33,0.0
2932,15651883.0,K?,721.0,France,Male,40.0,2.0,0.0,2.0,1.0,1.0,132973.21,0.0
2933,15710671.0,Hsieh,738.0,Spain,Male,31.0,5.0,0.0,2.0,0.0,0.0,48357.9,0.0
2934,15588575.0,Pisano,705.0,France,Male,28.0,1.0,0.0,2.0,1.0,0.0,186487.05,0.0
2935,15808582.0,Ch'ien,703.0,France,Female,36.0,8.0,0.0,1.0,1.0,0.0,171707.93,0.0
2936,15753847.0,Hsia,706.0,Spain,Female,38.0,5.0,0.0,2.0,1.0,1.0,136869.31,0.0
2937,15767793.0,Hsueh,727.0,France,Female,43.0,9.0,0.0,2.0,1.0,1.0,104982.39,0.0
2938,15797733.0,Chinedum,757.0,France,Male,42.0,2.0,0.0,2.0,1.0,0.0,172049.84,0.0
2939,15756901.0,Cremonesi,711.0,France,Female,32.0,5.0,0.0,2.0,1.0,1.0,122449.18,0.0
2940,15671249.0,Fane,506.0,France,Male,38.0,1.0,0.0,2.0,1.0,1.0,7824.31,0.0
2941,15667938.0,Trevisano,615.0,France,Female,30.0,4.0,0.0,2.0,1.0,1.0,170819.01,0.0
2942,15674928.0,Tsao,582.0,France,Female,35.0,3.0,0.0,2.0,1.0,1.0,153747.73,0.0
2943,15766168.0,Pirozzi,593.0,France,Male,50.0,3.0,0.0,2.0,1.0,0.0,113860.81,0.0
2944,15571940.0,Ch'iu,595.0,France,Male,44.0,4.0,0.0,1.0,1.0,0.0,106969.98,0.0
2945,15753362.0,Genovesi,706.0,Spain,Male,32.0,2.0,0.0,1.0,1.0,0.0,147521.35,0.0
2946,15642526.0,Onwughara,779.0,France,Male,29.0,4.0,0.0,2.0,1.0,1.0,56784.11,0.0
2947,15668943.0,Ritchie,762.0,Spain,Male,42.0,7.0,142724.48,1.0,1.0,0.0,52709.55,0.0
2948,15677955.0,Okwudiliolisa,714.0,France,Male,25.0,5.0,0.0,1.0,1.0,1.0,129964.94,0.0
2949,15663489.0,Chidubem,645.0,Spain,Male,26.0,7.0,0.0,2.0,1.0,1.0,51637.67,0.0
2950,15656471.0,Ch'ang,554.0,France,Male,33.0,8.0,0.0,2.0,1.0,1.0,114722.42,0.0
2951,15785547.0,Lu,699.0,Germany,Female,47.0,7.0,124580.69,1.0,1.0,0.0,163667.56,1.0
2952,15573086.0,Folliero,755.0,France,Male,41.0,5.0,0.0,1.0,0.0,0.0,121151.1,1.0
2953,15682268.0,White,718.0,France,Male,35.0,5.0,0.0,1.0,1.0,0.0,112979.6,0.0
2954,15716085.0,Onwumelu,652.0,Germany,Female,49.0,8.0,132598.38,1.0,1.0,1.0,92888.52,1.0
2955,15713596.0,Hsia,726.0,Spain,Female,32.0,3.0,0.0,2.0,0.0,1.0,134878.19,0.0
2956,15677871.0,Genovese,558.0,Germany,Female,53.0,1.0,117899.95,1.0,1.0,0.0,183566.85,1.0
2957,15598894.0,Ting,841.0,Germany,Female,38.0,1.0,151294.93,2.0,1.0,0.0,62282.99,0.0
2958,15736397.0,Olisaemeka,607.0,Spain,Female,47.0,7.0,0.0,1.0,1.0,0.0,86701.4,1.0
2959,15648075.0,Hsiung,677.0,Spain,Female,41.0,4.0,0.0,2.0,1.0,0.0,97794.71,0.0
2960,15650437.0,Chiemenam,594.0,France,Female,48.0,1.0,0.0,2.0,1.0,0.0,140941.47,0.0
2961,15648075.0,Mancini,682.0,France,Male,36.0,6.0,145751.03,1.0,0.0,1.0,177524.19,0.0
2962,15674880.0,Piazza,588.0,France,Female,36.0,7.0,0.0,2.0,1.0,0.0,140937.97,0.0
2963,15622532.0,Ozerova,642.0,France,Male,28.0,9.0,0.0,2.0,0.0,0.0,166677.53,0.0
2964,15686670.0,Biryukov,659.0,Germany,Male,29.0,10.0,92398.08,2.0,1.0,1.0,146411.6,0.0
2965,15749328.0,Milanesi,756.0,Spain,Male,29.0,4.0,0.0,2.0,0.0,0.0,122547.58,0.0
2966,15791040.0,Aitken,687.0,France,Male,37.0,4.0,118087.68,1.0,1.0,1.0,141860.62,0.0
2967,15782096.0,Bibi,755.0,Spain,Male,43.0,2.0,0.0,2.0,1.0,0.0,94951.27,0.0
2968,15594902.0,Udegbunam,681.0,Spain,Female,41.0,3.0,0.0,1.0,1.0,0.0,136329.96,0.0
2969,15626008.0,Shih,682.0,France,Female,41.0,1.0,0.0,2.0,1.0,0.0,77330.35,0.0
2970,15772618.0,T'ao,705.0,France,Female,28.0,3.0,0.0,2.0,0.0,1.0,92727.42,0.0
2971,15722532.0,Ch'iu,498.0,Germany,Female,47.0,3.0,141334.98,1.0,0.0,0.0,176318.27,1.0
2972,15777033.0,Hsiung,562.0,France,Male,39.0,4.0,0.0,2.0,1.0,1.0,177844.06,0.0
2973,15752578.0,Nwankwo,568.0,Germany,Male,37.0,10.0,131083.76,2.0,1.0,0.0,1276.87,0.0
2974,15686936.0,Chiazagomekpere,689.0,France,Male,36.0,10.0,0.0,2.0,0.0,1.0,177519.39,0.0
2975,15651868.0,Lu,704.0,Germany,Male,37.0,6.0,107433.49,1.0,1.0,0.0,97640.2,1.0
2976,15627365.0,Chu,587.0,Spain,Male,35.0,4.0,0.0,1.0,0.0,0.0,99818.48,0.0
2977,15699335.0,Palerma,561.0,Spain,Female,55.0,2.0,0.0,1.0,1.0,1.0,55313.51,0.0
2978,15762268.0,Ting,774.0,France,Male,44.0,8.0,82767.42,1.0,1.0,0.0,151325.24,0.0
2979,15604073.0,Ts'ui,763.0,France,Male,40.0,7.0,0.0,2.0,1.0,0.0,62402.38,0.0
2980,15774164.0,Cattaneo,752.0,Spain,Female,33.0,1.0,0.0,1.0,1.0,0.0,153917.41,1.0
2981,15663438.0,Onyekachi,633.0,France,Male,30.0,4.0,0.0,2.0,1.0,0.0,161574.19,0.0
2982,15677783.0,Chienezie,534.0,France,Male,41.0,1.0,0.0,1.0,1.0,0.0,46811.77,1.0
2983,15701376.0,Ch'ang,653.0,France,Female,33.0,10.0,122329.38,1.0,1.0,0.0,111241.37,0.0
2984,15663826.0,McIntyre,735.0,Spain,Female,43.0,5.0,114517.35,1.0,1.0,1.0,84487.62,1.0
2985,15697035.0,Chia,719.0,France,Female,27.0,4.0,105683.63,1.0,0.0,0.0,18082.06,0.0
2986,15750808.0,Chidumaga,628.0,France,Male,39.0,8.0,0.0,1.0,0.0,1.0,70543.94,0.0
2987,15566295.0,Teng,662.0,France,Male,26.0,4.0,0.0,2.0,0.0,0.0,116111.51,0.0
2988,15644977.0,Chigolum,647.0,Germany,Male,38.0,3.0,108913.84,2.0,0.0,1.0,53843.71,0.0
2989,15750014.0,Chukwuemeka,554.0,France,Female,37.0,6.0,0.0,1.0,1.0,1.0,72924.56,1.0
2990,15746410.0,Aitken,757.0,France,Female,48.0,7.0,0.0,2.0,1.0,1.0,145764.4,0.0
2991,15592877.0,Ijendu,712.0,France,Female,69.0,10.0,123894.35,1.0,1.0,1.0,147964.99,0.0
2992,15775794.0,Obidimkpa,703.0,France,Male,39.0,5.0,106365.29,1.0,1.0,0.0,152979.14,0.0
2993,15660679.0,Shih,661.0,France,Male,30.0,8.0,0.0,2.0,1.0,0.0,91562.99,0.0
2994,15656426.0,Iweobiegbunam,595.0,France,Female,32.0,8.0,0.0,2.0,1.0,1.0,16081.62,0.0
2995,15789432.0,L?,623.0,France,Male,31.0,8.0,99811.44,1.0,1.0,1.0,115403.31,0.0
2996,15762927.0,Onyekaozulu,756.0,France,Female,51.0,0.0,0.0,1.0,1.0,0.0,163550.58,1.0
2997,15736397.0,Eluemuno,842.0,France,Male,33.0,6.0,0.0,2.0,0.0,0.0,105837.38,0.0
2998,15572390.0,Ma,714.0,France,Male,27.0,4.0,0.0,1.0,0.0,0.0,158035.62,1.0
2999,15607837.0,P'eng,754.0,Germany,Female,36.0,5.0,127642.44,1.0,1.0,0.0,115441.66,1.0
3000,15692226.0,Tsao,559.0,France,Male,39.0,4.0,0.0,2.0,0.0,1.0,43932.54,0.0
3001,15810563.0,Mai,769.0,France,Female,37.0,3.0,129415.42,1.0,1.0,1.0,116581.1,0.0
3002,15802088.0,Pisano,724.0,Germany,Male,46.0,9.0,121818.84,1.0,0.0,0.0,78560.64,1.0
3003,15665087.0,Onwuatuegwu,667.0,Germany,Male,37.0,6.0,130367.87,1.0,1.0,1.0,79915.28,0.0
3004,15613786.0,Nwankwo,703.0,Spain,Female,32.0,1.0,0.0,2.0,0.0,0.0,183494.87,0.0
3005,15761158.0,Ijendu,633.0,France,Female,32.0,1.0,0.0,2.0,1.0,0.0,185547.72,0.0
3006,15798824.0,Chijindum,729.0,Germany,Female,56.0,0.0,106920.91,1.0,1.0,1.0,184544.59,1.0
3007,15772381.0,Tien,516.0,Germany,Female,32.0,3.0,152462.79,1.0,1.0,0.0,150452.88,0.0
3008,15783338.0,Pagnotto,633.0,France,Female,20.0,5.0,0.0,2.0,1.0,0.0,143829.54,0.0
3009,15624592.0,Hs?eh,705.0,Spain,Female,39.0,7.0,0.0,2.0,1.0,1.0,84569.13,0.0
3010,15750671.0,Ch'ang,661.0,France,Male,32.0,6.0,0.0,2.0,1.0,1.0,66463.62,0.0
3011,15788075.0,Ch'iu,689.0,Spain,Male,63.0,5.0,0.0,1.0,1.0,1.0,151335.24,0.0
3012,15806901.0,Chiwetelu,543.0,France,Female,27.0,5.0,141428.99,1.0,1.0,0.0,93739.71,0.0
3013,15793842.0,Ts'ao,709.0,Spain,Male,29.0,7.0,0.0,2.0,1.0,0.0,158887.09,0.0
3014,15674880.0,Lucchese,595.0,Germany,Female,48.0,2.0,103516.87,2.0,0.0,0.0,167773.55,0.0
3015,15783097.0,Ch'eng,683.0,France,Male,40.0,3.0,0.0,2.0,0.0,1.0,136985.08,0.0
